,CONTENTID,CONTENTTYPEID,CAT1,CAT2,CAT3,TITLE,SIDOCODE,SIGUNGUCODE,ADDRESS,CREATEDTIME,MODIFIEDTIME,MAPX,MAPY,MLEVEL,FIRSTIMAGE,MCATEGORY,SCATEGORY,SEARCHCOUNT,OVERVIEW,firstmenu,treatmenu,DATA
103,2836111,39,A05,A0502,A05020100,산들애건강밥상,1,1022,서울특별시 은평구 대서문길 43-16 ,20220800000000.0,20220800000000.0,126.9492545,37.65618774,6,http://tong.visitkorea.or.kr/cms/resource/06/2836106_image2_1.jpg,음식,한식,7924,"산들애건강밥상은 서울 은평구 진관동 북한산초등학교 인근에 있다. 이곳은 건강한 저염식 밥상 만들기를 통해 짠맛을 줄인 순한 식당으로 지정되었으며, 한국음식관광협회 제14대 대한민국 조리명인으로 선정되었다. 이 식당의 대표 메뉴인 코다리 구이는 콩나물과 양파볶음이 함께 나온다. 밑반찬은 샐러드 외 6가지가 나온다. 그 외 메뉴는 주꾸미볶음, 제육볶음, 감자전, 도토리묵이 있다. 북한산 등산 후 찾는 이가 많다. 붐비는 시간 대기자를 위해 2층에 따로 휴게 공간이 마련되어 있다. 식당의 인근에는 북한산과 은평한옥마을이 있어 연계 관광이 가능하다.",코다리구이,"코다리구이, 주꾸미볶음, 제육볶음, 감자전, 도토리묵",산들 애 건강 밥상 은평구 진관동 북한 산 저염식 밥상 만들기 짠맛 식당 지정 한국 음식 관광 협회 제 대한민국 조리 명인 선정 식당 대표 메뉴인 코다리 구이 콩나물 양파 볶음 밑반찬 샐러드 가지 메뉴 주꾸미 볶음 제육 볶음 감자전 도토리묵 북한 산 등산 시간 기자 휴게 공간 마련 식당 북한 산 은평 옥 마을 계 관광
104,2870538,39,A05,A0502,A05020100,신동궁감자탕역삼본점,1,1001,서울특별시 강남구 테헤란로10길 21 ,20221000000000.0,20221000000000.0,127.0328319,37.49784653,6,http://tong.visitkorea.or.kr/cms/resource/23/2870523_image2_1.jpg,음식,한식,7922,"신동궁감자탕 역삼본점은 감자탕과 뼈숯불구이 맛집이다. 지하철 2호선 역삼역 3번 출구와 가깝다. 역삼 본점, 명동, 선릉, 청주점 등에도 매장을 갖고 있는 신동궁감자탕의 대표 메뉴는 감자탕과 뼈숯불구이, 뼈찜, 뼈해장국, 낙지뚝배기, 묵은지 김치찜, 뚝배기불고기 등이다. 뼈 숯불구이는 작은 것을 시켜도 푸짐하다. 뼈 숯불구이는 TV 맛집 프로그램에 여러 차례 소개되었다. 매장 인근에 역삼개나리공원, 역삼까치공원, 역삼공원이 있어 식사 후 가벼운 산책이 가능하다.","감자탕, 뼈찜, 뼈숯불구이","감자탕(소,중,대) 뼈찜(소,중,대), 뼈숯불구이(소,중,대)",동궁 감자탕 역삼 본점 감자탕 뼈 숯불 구이 맛집 역삼역 역삼 본점 명동 선릉 청주 매장 동궁 감자탕 대표 메뉴 감자탕 뼈 숯불 구이 뼈찜 뼈 해장국 낙지 뚝배기 묵은지 김치 찜 뚝배기 불고기 뼈 숯불 구이 뼈 숯불 구이 맛집 프로그램 차례 소개 매장 역삼 개나리 공원 역삼 까치 공원 역삼 공원 식사 산책
105,2763742,39,A05,A0502,A05020300,미우야,1,1015,서울특별시 서초구 강남대로23길 90 (양재동),20211000000000.0,20221200000000.0,127.0353962,37.47408823,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,전문음식,7832,"서울 서초구 양재천 카페거리, 메타세쿼이아 거리에 있는 일본식 우동 소바 전문점이다. 건물 앞에 언제나 긴 줄로 식사를 기다리는 사람들을 볼 수 있다. 시금치와 계란이 올라간 베이컨 소바와 생크림과 명란으로 만든 우동 등, 특이한 면과 초밥 종류를 맛볼 수 있다. 식사 후에는 양재 시민의 숲과 양재천 공원을 걸을 수 있다. 지하철 신분당선 양재시민의숲역 1번 출구에서 여의천을 따라가다 양재천 숲길과 만나는 곳에 있다.",우동 / 소바,우동 / 소바 / 돈부리 / 스시,서초구 양재천 카페 거리 메타세쿼이아 거리 일본 우동 소바 전문점 건물 줄 식사 사람 시금치 계란 베이컨 소바 생크림 명란 우동 초밥 종류 식사 양재 숲 양재천 공원 걸 신분당선 양재시민의숲역 여의천 양재천 숲길
106,2836182,39,A05,A0502,A05020100,용마해장국,1,1025,서울특별시 중랑구 용마공원로5길 8 ,20220800000000.0,20220800000000.0,127.1015479,37.59450043,6,http://tong.visitkorea.or.kr/cms/resource/79/2836179_image2_1.jpg,음식,한식,7754,"용마해장국집은 서울 중랑구 망우동 용마공원 면북초등학교 인근에 있다. 망우동 주택가 붉은색 2층 건물에 있다. 주차는 어렵고 인근 유료 주차장을 이용해야 한다. 24년 전통의 해장국만 파는 집으로, 여러 방송에 소개되었고 연예인도 다녀간 맛집이다. 단일 품목인 해장국에는 소 목뼈, 선지, 우거지, 콩나물이 들어간다. 고추장아찌는 이 집만의 노하우로 손수 만든 반찬이다. 해장국 포장도 가능하며, 고추장아찌는 별도 주문 메뉴이기도 하다. 식당 인근에는 캠핑장, 골프장, 공원 등 관광지가 있어 연계 관광이 가능하다.",해장국,"해장국, 고추장아찌",해장국 중랑구 망우동 공원 면북 망우동 주택가 은색 건물 주차 유료 주차장 전통 해장국 방송 소개 연예인 맛집 단일 품목 해장국 소 목뼈 선지 우거지 콩나물 고추 장아찌 노하우 손수 반찬 해장국 포장 고추 장아찌 별도 주문 메뉴 식당 캠핑장 골프장 공원 관광지 계 관광
107,2849708,39,A05,A0502,A05020100,마부자생삼겹살,1,1004,서울특별시 강서구 마곡중앙5로 6 마곡나루역보타닉푸르지오시티 1층 121호,20220900000000.0,20220900000000.0,126.8269709,37.56734311,6,http://tong.visitkorea.or.kr/cms/resource/04/2849704_image2_1.jpg,음식,한식,7751,"마부자생삼겹살은 지하철 9호선, 공항선 마곡나루역 1번 출구 바로 앞에 있다. 매장 상가건물에 자체 주차장이 있어 방문 시 자동차로 이용하기 좋다. 전철역이 가까워 대중교통 이용도 편리하다. 이곳은 늘 만석이라 웨이팅을 생각하고 방문해야 한다. 마부자삼겹살은 두툼한 국내산 생삼겹과 김치를 함께 올려 굽는 맛집으로 유명하다. 마지막 코스로 볶음밥으로 마무리하는 조합이 인기가 많다. 대표 메뉴로 생삼겹살, 목살, 물냉면, 볶음밥이 있다. 추가로 김치찌개와 계란말이가 많이 나간다. 주변에 돌고랑 문화공원과 서울식물원습지원, 강서한강공원이 있어 식사 전후에 둘러보기 좋다.","생삼겹살, 목살, 물냉면, 볶음밥","김치찌개, 계란말이",마부 자생 삼겹살 공항선 마곡나루역 바로 매장 상가 건물 자체 주차장 방문 자동차 전철역 이용도 만석 웨이팅 생각 방문 마부 삼겹살 두툼 국내 산 삼겹 김치 맛집 코스 볶음밥 마무리 조합 인기 대표 메뉴 삼겹살 목살 물냉면 볶음밥 추가 김치찌개 계란말이 주변 화공 식물원 습지 강서 한강 공원 식사 전후 둘러보기
108,2754725,39,A05,A0502,A05020100,애란궁,1,1001,서울특별시 강남구 광평로 220-12 (수서동),20211000000000.0,20231000000000.0,127.0978486,37.48489643,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,전문음식,7686,"오리 요리와 한정식을 전문으로 하는 식당으로, 직접 텃밭에서 재배한 야채와 장과 장아찌를 제공한다. 건강한 식사를 원하는 사람들에게 인기 있는 식당으로 예약을 하지 않으면 대기할 수 있다. 주택을 개조한 인테리어로 계절이 좋을 때는 야외 테라스에서 차를 마실 수 있고, 수백 개의 난 구경과 더불어 넓은 정원을 여유롭게 산책할 수 있다.",통오리,오리바비큐 / 애정식 / 란정식 / 생오리주물럭 / 해물파전 외,오리 요리 한정식 전문 식당 직접 텃밭 재배 야채 장 장아찌 제공 식사 사람 인기 식당 대기 주택 개조 인테리어 계절 야외 테라스 차 수백 개 난 구경 정원 산책
109,2870779,39,A05,A0502,A05020100,한티옥,1,1001,서울특별시 강남구 도곡로 418 강원빌딩 ,20221000000000.0,20221000000000.0,127.0562631,37.49701094,6,http://tong.visitkorea.or.kr/cms/resource/60/2870760_image2_1.jpg,음식,한식,7555,"한티옥은 수인분당선 한티역 3번 출구 단국사대부속고등학교 인근에 있다. 이곳은 안동국시를 대표 메뉴로 향토 음식을 파는 가게다. 건물 앞에 주차장이 있고 발레파킹 서비스를 받을 수 있다. 내부는 4인에서 8인 테이블로 간격이 넓고 테이블마다 공간 구분 파티션이 설치되어 있다. 식사 메뉴는 안동국시, 안동국밥, 양지국밥, 곤드레비빔밥, 만두국, 통국수, 보쌈정식, 밀사랑정식이 있다. 별식으로 손만두, 녹두전, 동태전, 홍어무침, 수육이 있다. 방송사 맛집 프로그램에 소개된 음식점이다. 인근에 한티근린공원, 논현까치공원이 있어 식사 후 가벼운 산책이 가능하다.",안동국시,"안동국밥, 보쌈, 양지국밥, 한우수육, 왕만두",티옥 수인 분당선 한티역 국사 대부 안동 국 대표 메뉴 향토 음식 가게 건물 주차장 발레파킹 서비스 내부 인 인 테이블 간격 테이블 공간 구분 파티션 설치 식사 메뉴 안동 국시 안동 국밥 양지 국밥 비빔밥 만두국 국수 보쌈 정식 밀사 정식 별식 손 만두 녹두 동태 홍어 수육 방송사 맛집 프로그램 소개 음식점 티 린 공원 논현 까치 공원 식사 산책
110,2840078,39,A05,A0502,A05020100,장털보설렁탕본점,1,1018,서울특별시 송파구 중대로 288 ,20220800000000.0,20220900000000.0,127.1324754,37.5061918,6,http://tong.visitkorea.or.kr/cms/resource/70/2840070_image2_1.jpg,음식,한식,7502,"장털보설렁탕은 서울특별시 송파구 오금동에 있다. 대중교통을 이용한다면 3호선과 5호선 오금역 2번 출구와 가깝다. 가게 입구에 커다란 가마솥을 걸어놓고 하루 종일 뽀얀 국물을 우리는 모습이 인상적이다. 주방도 오픈형이라 믿음이 간다. 테이블 마다 배추김치와 무김치가 담긴 작은 단지가 있어 김치는 원하는 만큼 직접 덜어 먹을 수 있고 입식과 좌식 테이블이 섞여 있어 취향대로 원하는 자리에 앉을 수 있다. 새벽 5시부터 영업을 시작해 아침 식사할 수 있는 곳으로 대표 메뉴는 설렁탕, 해장국, 털보탕이고 도가니탕, 꼬리곰탕, 수육도 주문이 많다. 식당 인근에 오금공원, 백토공원 성내천 물빛광장이 있어 식사 후 가볍게 산책하기 좋다.",설렁탕,"해장국, 설렁탕, 털보탕, 도가니탕, 꼬리곰탕, 모듬수육",장털보 설렁탕 송파구 오금동 오금역 가게 가마솥 하루 종일 국물 모습 인상 주방 오픈 믿음 간다 테이블 마다 배추김치 무 김치 단지 김치 직접 입 좌 테이블 취향 새벽 영업 시작 아침 식사 대표 메뉴 설렁탕 해장국 털보탕 도가니탕 꼬리곰탕 수육 주문 식당 오금 공원 백토 공원 성내천 물빛 광장 식사 산책
111,2849386,39,A05,A0502,A05020100,나리의집,1,1021,서울특별시 용산구 이태원로 245 ,20220900000000.0,20220900000000.0,127.000256,37.53687753,6,http://tong.visitkorea.or.kr/cms/resource/64/2849364_image2_1.jpg,음식,한식,7463,"나리의집 식당은 6호선 한강진역 1번 출구 인근에 있다. 주차는 가게 앞 주차할 수 있으나 협소하여 대중교통을 이용하는 것이 좋다. 식당의 간판에서 노포의 느낌이 먼저 든다. 기본 웨이팅이 있어 종이 번호표를 받고 기다려야 한다. 대표 메뉴는 냉동 삼겹살과 청국장인데 냉동 삼겹살을 주문하면 기본 반찬 콩나물무침, 오이, 계란말이, 김치, 상추, 파절이 등이 나온다. 주인 할머니가 직접 만든 청국장도 좋다. 이 외 김치섞어찌개도 세트 메뉴로 인기가 있고 순두부, 김치, 당면이 섞여 있어 밥도둑이라 할 만큼 맛있다. 식당 인근에 한남동 카페거리, 삼성미술관, 용산공예관이 있어 연계 관광을 할 수 있다.",삼겹살 150g,"청국장백반, 된장찌개, 순두부찌개",나리 식당 한강진역 주차 가게 주차 협소하 식당 간판 노포 느낌 먼저 기본 웨이팅 종이 번호 표 대표 메뉴 냉동 삼겹살 청국장 냉동 삼겹살 주문 기본 반찬 콩나물 오이 계란말이 김치 상추 파절 주인 할머니 직접 청국장 김치 찌개 세트 메뉴 인기 순두부 김치 당면 밥 도둑 식당 한남동 카페 거리 삼성 미술관 용산 계 관광
112,2752546,39,A05,A0502,A05020100,돝고기506,1,1001,"서울특별시 강남구 역삼로17길 53 (역삼동)서연빌딩 2,3층",20211000000000.0,20230900000000.0,127.0362288,37.49828266,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,음식,한식,7423,"506시간 동안 숙성한 삼겹살, 목살, 항정살, 늑간살 등 다양한 부위를 맛볼 수 있는 돼지고기구이 전문 식당이다, 숙성 방법은 27년의 노하우를 가진 우가 R&D팀이 2년간의 연구 개발을 통해 완성했다고 한다.  역삼역 3번 출구 근처 고급스러운 외관의 대형 건물로 2층은 일반석, 3층은 예약제 프라이빗 룸을 운영하고 있다. 방탄소년단이 방문했고, 이영자가 삼겹살 맛집으로 소개하는 등 연예인에게 인기가 많은 고깃집이다. 방송 밥블레스유 6회, 나혼자산다 224회에 소개되었다.",A506 숙성 삼겹살,"돼지 목살, 항정살, 늑간살 등",동안 삼겹살 목살 항정살 늑간살 부위 돼지고기 구이 전문 식당 숙성 방법 노하우 우 팀 연구 개발 완성 역삼역 근처 외관 대형 건물 일반석 약제 프라이 빗 룸 운영 방탄소년단 방문 이영자 삼겹살 맛집 소개 연예인 인기 고깃집 방송 밥 블레스 유 나혼자산다 소개
113,2774277,39,A05,A0502,A05020900,더리버마리나,1,1015,서울특별시 서초구 동작대로 350 (반포동),20211100000000.0,20230200000000.0,126.9811003,37.50581413,6,http://tong.visitkorea.or.kr/cms/resource/40/2779740_image2_1.jpg,레저스포츠,수상레저스포츠,2705,"더 리버 마리나는 휴양지에 온 것 같은 기분을 선사하는 요트와 커피를 함께 즐길 수 있는 복합문화공간으로 현대요트가 운영하는 서울 한강 반포지점이다. 한강을 조망하며 음료와 디저트를 즐길 수 있으며, 야외 데크에서는 텐트에서 음료와 음식과 함께 캠핑을 즐길 수 있다. 가장 인기 있는 메뉴로는 보트 위에서 커피를 즐길 수 있는 커피 보팅(주간 30분)으로 보트는 화~일요일 14:00~18:00 정시에 출항한다. 커피와 함께 무지개 분수를 볼 수 있는 야간 커피 보팅과 요트 안에서 음료와 디저트를 즐길 수 있는 커플 전용 요트 카페도 데이트 코스로 인기 있다. 차량 이용 시 반포한강공원 주차장을 이용하면 되며, 대중교통으로는 지하철 4호선, 9호선 동작역 2번 출구에서 10분 거리에 있다.",커피,"음료, 디저트",리버 마리나 휴양지 기분 선사 요트 커피 복합 화공 요트 운영 한강 반포 지점 한강 음료 디저트 야외 데크 텐트 음료 음식 캠핑 가장 인기 메뉴 보트 커피 커피 보팅 주간 보트 정시 출항 커피 무지개 분수 야간 커피 보팅 요트 음료 디저트 커플 요트 카페 데이트 코스 인기 차량 반포 한강 공원 주차장 동작역 거리
